#Sample[#]	Predicted Power[W]	Error[W]	Absolute Percentage Error[%]
769	2.58439	0.02271	0.87117
770	2.58629	0.01990	0.76356
771	2.58276	0.02892	1.10748
772	2.63482	-0.03412	1.31205
773	2.70701	-0.10539	4.05103
774	2.58635	0.01435	0.55188
775	2.58418	0.02659	1.01834
776	2.58417	0.48508	15.80446
777	2.58609	0.02651	1.01467
778	2.58566	0.01687	0.64809
779	2.58434	0.01361	0.52400
780	2.58568	0.01776	0.68218
781	2.58543	0.02167	0.83119
782	2.58425	0.02468	0.94615
783	2.58574	0.01679	0.64500
784	2.58467	0.00962	0.37084
785	2.58426	0.01919	0.73696
786	2.58574	0.00672	0.25929
787	2.75645	-0.14752	5.65430
788	2.58554	0.02156	0.82697
789	2.58592	0.03034	1.15953
790	2.58706	0.00815	0.31400
791	2.58661	0.02232	0.85558
792	2.58515	0.01921	0.73751
793	2.58554	0.01973	0.75739
794	2.58704	0.02464	0.94360
795	2.58567	0.02784	1.06516
796	2.58581	0.01581	0.60753
797	2.58519	0.02924	1.11837
798	2.58637	0.01799	0.69074
799	2.58561	0.00411	0.15872
800	2.58593	0.01019	0.39266
801	2.59550	-0.00030	0.01141
802	2.74683	-0.15162	5.84248
803	2.58567	0.01412	0.54295
804	2.58619	0.01909	0.73266
805	2.58502	0.49338	16.02708
806	2.58661	0.00769	0.29631
807	2.58633	0.02260	0.86640
