#Sample[#]	Predicted Power[W]	Error[W]	Absolute Percentage Error[%]
198	2.85240	-0.25902	9.98770
199	2.85240	-0.25536	9.83267
200	2.85240	-0.25078	9.63950
201	2.85240	-0.24712	9.48546
202	2.85240	-0.25353	9.75532
203	2.85240	-0.25261	9.71669
204	2.85240	-0.24529	9.40859
205	2.85240	-0.24163	9.25520
206	2.85240	-0.24621	9.44701
207	2.85240	-0.24438	9.37020
208	2.85240	-0.23889	9.14043
209	2.85240	0.19122	6.28273
210	2.85240	-0.26451	10.22106
211	2.85240	-0.24346	9.33184
212	2.85240	-0.24621	9.44701
213	2.85240	-0.25353	9.75532
214	2.85240	-0.23889	9.14043
215	2.85240	-0.25627	9.87139
216	2.85240	-0.24072	9.21691
217	2.85240	-0.25902	9.98770
218	2.85240	-0.25444	9.79398
219	2.85240	-0.25810	9.94890
220	2.85240	-0.25627	9.87139
221	2.85240	-0.25444	9.79398
222	2.85240	-0.25810	9.94890
223	2.85240	-0.25719	9.91013
224	2.85240	0.22966	7.45144
225	2.85240	-0.24072	9.21691
226	2.85240	-0.25353	9.75532
227	2.85240	-0.24987	9.60095
228	2.85240	-0.24529	9.40859
229	2.85240	-0.26268	10.14316
230	2.85240	-0.25170	9.67808
231	2.85240	-0.25078	9.63950
232	2.85240	-0.24712	9.48546
233	2.85240	-0.24987	9.60095
234	2.85240	-0.26085	10.06538
235	2.85240	-0.24712	9.48546
236	2.85240	-0.26268	10.14316
237	2.85240	-0.25078	9.63950
238	2.85240	-0.25444	9.79398
239	2.85240	-0.23248	8.87357
240	2.85240	-0.24895	9.56243
241	2.85240	-0.25902	9.98770
242	2.85240	-0.26359	10.18210
243	2.85240	-0.25627	9.87139
244	2.85240	-0.24895	9.56243
245	2.85240	-0.25353	9.75532
246	2.85240	-0.24255	9.29350
247	2.85240	-0.24621	9.44701
248	2.85240	-0.25353	9.75532
249	2.85240	-0.23431	8.94968
250	2.85240	-0.23980	9.17866
251	2.85240	-0.23980	9.17866
252	2.85240	-0.24712	9.48546
253	2.85240	0.23789	7.69810
