#Sample[#]	Predicted Power[W]	Error[W]	Absolute Percentage Error[%]
787	2.74851	-0.13957	5.34978
788	2.60320	0.00391	0.14985
789	2.60315	0.01311	0.50104
790	2.60295	-0.00775	0.29850
791	2.60302	0.00592	0.22675
792	2.60329	0.00107	0.04107
793	2.60321	0.00207	0.07935
794	2.60294	0.00874	0.33462
795	2.60318	0.01033	0.39529
796	2.60316	-0.00154	0.05930
797	2.60326	0.01116	0.42700
798	2.60305	0.00131	0.05040
799	2.60319	-0.01347	0.52019
800	2.60313	-0.00701	0.27004
801	2.65881	-0.06361	2.45090
802	2.69283	-0.09762	3.76168
803	2.60320	-0.00341	0.13133
804	2.60310	0.00217	0.08340
805	2.60330	0.47509	15.43305
806	2.60303	-0.00874	0.33689
807	2.60307	0.00587	0.22482
808	2.60337	0.00831	0.31811
809	2.60321	-0.00251	0.09663
810	2.60317	0.00576	0.22078
811	2.60317	-0.00521	0.20064
812	2.60338	-0.00085	0.03275
813	2.60308	-0.00787	0.30328
814	2.60336	0.00191	0.07336
815	2.60307	-0.01610	0.62226
816	2.74327	-0.14623	5.63081
817	2.60846	0.00872	0.33302
818	2.60325	-0.00621	0.23930
819	2.60313	0.00032	0.01210
820	2.60321	0.09449	3.50262
821	2.60333	-0.00537	0.20682
822	2.60342	-0.00821	0.31636
823	2.60312	0.00947	0.36251
824	2.60334	-0.00722	0.27817
825	2.60330	0.01387	0.53004
826	2.60306	-0.01975	0.76448
827	2.60304	0.00406	0.15583
828	2.60321	-0.00342	0.13168
829	2.60298	0.00504	0.19333
830	2.60333	-0.00355	0.13645
831	2.74847	-0.15417	5.94277
832	2.60303	0.00682	0.26121
833	2.60335	-0.00815	0.31388
834	2.60319	0.03503	1.32779
835	2.60318	-0.00066	0.02517
836	2.60312	-0.00151	0.05807
837	2.60334	-0.00722	0.27799
838	2.60303	-0.00050	0.01936
839	2.60311	0.00217	0.08322
840	2.60305	0.00222	0.08534
841	2.60315	0.00213	0.08164
842	2.60315	0.00487	0.18664
843	2.60297	0.00688	0.26350
844	2.60329	-0.00533	0.20523
845	2.65713	-0.05003	1.91900
846	2.69440	-0.08272	3.16714
847	2.60328	0.00199	0.07653
848	2.60306	0.00588	0.22535
849	2.60321	0.46878	15.25969
850	2.60313	0.00031	0.01192
851	2.60309	0.00493	0.18911
852	2.60338	-0.01275	0.49212
853	2.60322	-0.00435	0.16729
854	2.60300	-0.00504	0.19410
855	2.60300	-0.00779	0.30009
856	2.60305	0.00131	0.05023
857	2.60343	-0.01463	0.56512
858	2.60319	-0.00524	0.20152
859	2.60299	-0.00046	0.01777
860	2.68421	-0.08443	3.24748
861	2.60344	0.00092	0.03526
862	2.60323	-0.00893	0.34432
863	2.60326	0.01208	0.46201
864	2.60297	0.00962	0.36830
865	2.60329	0.00565	0.21656
866	2.60349	-0.01011	0.38981
867	2.60329	-0.01449	0.55980
868	2.60343	0.00459	0.17609
869	2.60339	-0.01001	0.38609
870	2.60311	-0.00515	0.19834
871	2.60320	-0.00525	0.20205
872	2.60343	-0.00182	0.06988
873	2.60345	-0.01282	0.49495
874	2.68489	-0.08145	3.12857
875	2.60324	0.01667	0.63638
876	2.60300	-0.00871	0.33565
877	2.60296	-0.00684	0.26350
878	2.60329	-0.00716	0.27587
879	2.60343	-0.01096	0.42294
880	2.60315	-0.00703	0.27075
881	2.60290	-0.01226	0.47335
882	2.60304	0.00224	0.08587
883	2.60312	0.00032	0.01245
884	2.60303	-0.00416	0.16006
885	2.60306	0.00038	0.01457
886	2.60330	-0.00077	0.02976
887	2.60343	-0.00182	0.06988
888	2.60316	-0.01344	0.51913
889	2.74832	-0.14762	5.67618
890	2.60339	-0.00818	0.31512
891	2.60299	-0.00595	0.22923
892	2.60344	0.47770	15.50394
893	2.60325	0.00111	0.04265
894	2.60321	-0.01074	0.41445
895	2.60298	-0.00503	0.19357
896	2.60333	-0.00171	0.06582
897	2.60298	-0.01509	0.58313
898	2.60313	-0.00335	0.12868
899	2.60307	-0.00237	0.09116
900	2.60340	0.00096	0.03684
901	2.60316	-0.00887	0.34184
902	2.60297	-0.00319	0.12268
903	2.63830	-0.04217	1.62453
904	2.71352	-0.10184	3.89929
905	2.60302	-0.00965	0.37194
906	2.60294	0.00416	0.15970
907	2.60291	0.13231	4.83721
908	2.60318	0.00026	0.00999
909	2.60325	0.01850	0.70557
910	2.60339	-0.00726	0.27976
911	2.60336	0.01381	0.52759
912	2.60317	-0.00796	0.30681
913	2.60334	-0.00355	0.13662
914	2.60326	-0.00622	0.23965
915	2.60317	0.00027	0.01051
916	2.60329	0.00930	0.35601
917	2.74855	-0.14785	5.68517
918	2.60319	0.00209	0.08005
919	2.60330	-0.00168	0.06477
920	2.60320	-0.00250	0.09610
921	2.60318	0.00758	0.29037
922	2.60325	-0.00896	0.34520
923	2.60312	-0.00333	0.12815
924	2.60316	-0.00887	0.34184
925	2.60315	-0.00977	0.37672
926	2.60296	-0.00043	0.01671
927	2.60310	0.00492	0.18858
928	2.60321	-0.00983	0.37902
929	2.60295	-0.00317	0.12198
930	2.60298	0.00321	0.12324
931	2.62633	-0.03387	1.30651
932	2.72482	-0.13602	5.25413
933	2.60300	0.00410	0.15741
934	2.60301	-0.01147	0.44247
935	2.60298	0.00047	0.01792
936	2.60322	0.46877	15.25940
937	2.60314	-0.00244	0.09380
938	2.60304	0.00223	0.08569
939	2.60310	-0.01338	0.51665
940	2.60327	-0.00989	0.38149
941	2.60302	-0.00141	0.05419
942	2.60323	-0.00161	0.06194
943	2.60312	-0.00608	0.23400
944	2.60309	0.00310	0.11884
945	2.70000	-0.10662	4.11140
946	2.65211	-0.05598	2.15643
947	2.60329	-0.00443	0.17030
948	2.60330	-0.01084	0.41799
949	2.60319	-0.00249	0.09592
950	2.60341	-0.00180	0.06917
951	2.60316	0.00669	0.25629
952	2.60290	0.00237	0.09115
953	2.60315	0.00213	0.08164
954	2.60295	-0.01323	0.51098
955	2.60304	0.00681	0.26104
956	2.60329	-0.00076	0.02905
957	2.60310	-0.00057	0.02200
958	2.60314	-0.00702	0.27022
959	2.74850	-0.14689	5.64606
960	2.60318	0.00393	0.15055
961	2.60322	-0.00069	0.02641
962	2.60329	0.00748	0.28633
963	2.60324	-0.00254	0.09768
964	2.60329	-0.00534	0.20540
965	2.60314	0.48166	15.61402
966	2.60304	0.00132	0.05058
967	2.60324	0.00478	0.18330
968	2.60320	0.00940	0.35970
969	2.60345	-0.00458	0.17612
970	2.60325	0.00386	0.14791
971	2.60309	-0.01063	0.41003
972	2.60334	0.00376	0.14439
973	2.72192	-0.12305	4.73487
974	2.62988	-0.02278	0.87375
975	2.60337	0.00374	0.14334
976	2.60331	-0.01085	0.41834
977	2.60323	0.00754	0.28879
978	2.60329	0.00473	0.18154
979	2.60315	-0.00977	0.37672
980	2.60312	0.00124	0.04776
981	2.60331	0.00105	0.04019
982	2.60339	0.01195	0.45710
983	2.60317	0.00302	0.11584
984	2.60321	0.00023	0.00893
985	2.60307	0.00952	0.36444
986	2.60321	-0.00526	0.20240
987	2.60324	-0.00437	0.16818
988	2.74848	-0.14870	5.71955
989	2.60313	0.00855	0.32724
990	2.60322	0.00205	0.07882
991	2.60330	0.00472	0.18101
992	2.60306	-0.00511	0.19657
993	2.60305	-0.00235	0.09027
994	2.60322	0.47426	15.41059
995	2.60313	-0.00609	0.23453
996	2.60327	0.00109	0.04177
997	2.60305	0.00131	0.05023
998	2.60305	-0.00235	0.09045
999	2.60325	-0.00255	0.09804
1000	2.60307	0.00404	0.15478
1001	2.60293	0.00875	0.33515
1002	2.65652	-0.05217	2.00301
1003	2.63068	-0.03364	1.29549
1004	2.60309	-0.00422	0.16253
1005	2.60312	-0.00516	0.19869
1006	2.60305	-0.00510	0.19622
1007	2.60317	-0.00338	0.13009
1008	2.60335	-0.00906	0.34927
1009	2.60301	0.00959	0.36707
1010	2.60325	-0.00072	0.02764
1011	2.60329	0.00382	0.14651
1012	2.60315	-0.00886	0.34149
1013	2.60313	-0.00609	0.23453
1014	2.60310	-0.00423	0.16270
1015	2.60305	-0.01333	0.51488
1016	2.60313	0.00215	0.08234
1017	2.68474	-0.08954	3.45003
1018	2.60298	0.00870	0.33322
1019	2.60315	-0.01069	0.41233
1020	2.60309	0.00493	0.18911
1021	2.60316	0.00212	0.08129
1022	2.60305	-0.00784	0.30221
1023	2.60338	0.47135	15.32984
1024	2.60318	0.00118	0.04512
1025	2.60315	-0.00794	0.30610
1026	2.60301	0.01142	0.43665
1027	2.60325	-0.00438	0.16853
1028	2.60315	0.01768	0.67475
1029	2.60332	-0.00811	0.31247
1030	2.60312	-0.00974	0.37548
1031	2.63459	-0.04762	1.84074
1032	2.71723	-0.11744	4.51749
1033	2.60320	0.00848	0.32478
1034	2.60338	-0.01457	0.56299
1035	2.60304	0.00589	0.22588
1036	2.60312	0.00032	0.01228
1037	2.60313	0.00214	0.08217
1038	2.60305	-0.00418	0.16094
1039	2.60294	-0.00590	0.22711
1040	2.60302	0.00134	0.05129
1041	2.60306	-0.00876	0.33777
1042	2.60295	-0.00683	0.26297
1043	2.60295	0.00232	0.08921
1044	2.60343	-0.00273	0.10509
1045	2.60336	-0.00357	0.13751
1046	2.68283	-0.08488	3.26707
1047	2.66849	-0.05773	2.21118
1048	2.60316	0.00669	0.25647
1049	2.60304	0.00040	0.01545
1050	2.60340	-0.00087	0.03328
1051	2.60317	0.00485	0.18594
1052	2.60325	0.47972	15.56035
1053	2.60303	0.00041	0.01580
1054	2.60315	0.00304	0.11655
1055	2.60313	-0.00152	0.05842
1056	2.60345	0.01098	0.41980
1057	2.60328	-0.00715	0.27552
1058	2.60317	0.00028	0.01069
1059	2.60322	0.00114	0.04371
1060	2.60314	-0.00244	0.09380
1061	2.74822	-0.14752	5.67247
1062	2.60310	-0.01063	0.41020
1063	2.60339	0.00188	0.07231
1064	2.60311	-0.00149	0.05736
1065	2.60300	-0.00138	0.05313
1066	2.60335	0.00101	0.03878
1067	2.60334	0.00468	0.17961
1068	2.60300	-0.00047	0.01812
1069	2.60305	0.00406	0.15566
1070	2.60348	-0.00370	0.14227
1071	2.60320	-0.00524	0.20187
1072	2.60323	-0.01169	0.45097
1073	2.60321	-0.00342	0.13168
1074	2.60306	-0.00876	0.33777
1075	2.60322	-0.00344	0.13221
1076	2.74843	-0.15048	5.79226
1077	2.60315	-0.00245	0.09433
1078	2.60308	0.00585	0.22429
1079	2.60312	0.00123	0.04741
1080	2.60312	0.00490	0.18770
1081	2.60316	0.46975	15.28672
1082	2.60317	0.00393	0.15073
1083	2.60304	-0.00417	0.16059
1084	2.60319	0.00209	0.08005
1085	2.60315	-0.00062	0.02394
1086	2.60329	-0.00625	0.24054
1087	2.60322	0.00206	0.07900
1088	2.60319	0.00666	0.25524
1089	2.60295	0.00233	0.08939
1090	2.63874	-0.03895	1.49839
1091	2.71293	-0.12412	4.79462
1092	2.60312	-0.00609	0.23435
1093	2.60320	-0.01440	0.55626
1094	2.60327	0.00932	0.35689
1095	2.60309	-0.01795	0.69420
1096	2.60308	0.46067	15.03608
1097	2.60343	-0.00273	0.10492
1098	2.60329	0.01846	0.70417
1099	2.60327	0.00750	0.28721
1100	2.60319	-0.00249	0.09574
1101	2.60330	0.00838	0.32092
1102	2.60302	-0.01147	0.44265
1103	2.60325	-0.00896	0.34538
1104	2.60321	0.00298	0.11444
1105	2.73957	-0.13156	5.04426
1106	2.61158	-0.00906	0.34794
1107	2.60333	-0.00995	0.38379
1108	2.60298	0.00870	0.33304
1109	2.60301	-0.01878	0.72684
1110	2.60318	-0.01347	0.52001
1111	2.60302	-0.00141	0.05419
1112	2.60309	0.00676	0.25910
1113	2.60317	-0.00522	0.20081
1114	2.60335	0.00009	0.00364
1115	2.60305	-0.00052	0.02006
1116	2.60305	0.00771	0.29547
1117	2.60294	-0.00316	0.12145
1118	2.60318	0.00576	0.22060
1119	2.60316	0.00395	0.15143
1120	2.74849	-0.15511	5.98104
1121	2.60299	-0.00321	0.12339
1122	2.60302	0.00225	0.08639
1123	2.60306	0.00130	0.05005
1124	2.60295	-0.00682	0.26279
1125	2.60311	0.47254	15.36398
1126	2.60296	-0.00592	0.22799
1127	2.60315	0.00029	0.01122
1128	2.60323	-0.01900	0.73537
1129	2.60292	-0.00314	0.12074
1130	2.60307	-0.01153	0.44477
1131	2.60342	-0.00181	0.06953
1132	2.60304	-0.01057	0.40790
1133	2.60312	0.00307	0.11778
1134	2.60337	0.00648	0.24820
1135	2.74847	-0.14777	5.68200
1136	2.60323	0.00387	0.14844
1137	2.60305	-0.00967	0.37300
1138	2.60326	-0.00073	0.02799
1139	2.60319	-0.00982	0.37849
1140	2.60325	0.00568	0.21779
1141	2.60297	0.00047	0.01809
1142	2.60310	-0.00789	0.30416
1143	2.60327	-0.01081	0.41693
1144	2.60305	-0.00693	0.26686
1145	2.60310	-0.01155	0.44566
1146	2.60297	-0.00136	0.05225
1147	2.60342	-0.00272	0.10456
1148	2.60320	0.00116	0.04442
1149	2.60317	0.00851	0.32584
1150	2.68393	-0.07591	2.91070
1151	2.60316	-0.01527	0.59022
1152	2.60319	0.00117	0.04494
1153	2.60330	0.00655	0.25102
1154	2.60308	0.49910	16.08876
1155	2.60347	0.00180	0.06914
1156	2.60306	-0.00327	0.12586
1157	2.60344	0.00641	0.24574
1158	2.60328	-0.01082	0.41728
1159	2.60344	-0.01281	0.49442
1160	2.60315	-0.00703	0.27075
1161	2.60377	-0.01130	0.43604
1162	2.60340	-0.00179	0.06865
1163	2.60322	0.00937	0.35882
1164	2.68550	-0.08572	3.29725
1165	2.60315	-0.00245	0.09416
1166	2.60324	-0.00346	0.13292
1167	2.60332	0.00196	0.07512
1168	2.60297	-0.00044	0.01689
1169	2.60305	0.00314	0.12060
1170	2.60310	0.00034	0.01316
1171	2.60316	0.00211	0.08111
1172	2.60311	-0.00699	0.26916
1173	2.60295	-0.00409	0.15723
1174	2.60315	-0.00153	0.05895
1175	2.60293	0.01058	0.40494
1176	2.60305	-0.01058	0.40826
1177	2.60329	0.00290	0.11144
1178	2.69992	-0.09282	3.56024
1179	2.65165	-0.05461	2.10295
1180	2.60310	-0.00514	0.19799
1181	2.60351	-0.01196	0.46159
1182	2.60339	-0.00818	0.31512
1183	2.60317	0.45875	14.98230
1184	2.60323	-0.00253	0.09733
1185	2.60332	0.00195	0.07495
1186	2.60311	-0.00332	0.12780
1187	2.60313	-0.00610	0.23471
1188	2.60320	-0.01074	0.41410
1189	2.60300	0.00411	0.15759
1190	2.60298	0.00870	0.33322
1191	2.60315	-0.00611	0.23524
1192	2.60301	0.00959	0.36690
1193	2.74860	-0.14149	5.42726
1194	2.60331	-0.00353	0.13574
1195	2.60350	0.00544	0.20847
1196	2.60323	0.00479	0.18383
1197	2.60316	-0.00155	0.05948
1198	2.60334	-0.00630	0.24248
1199	2.60323	0.00113	0.04336
1200	2.60318	-0.01438	0.55537
1201	2.60304	-0.00142	0.05471
1202	2.60306	-0.00602	0.23170
1203	2.60320	0.00024	0.00928
1204	2.60313	-0.02165	0.83876
1205	2.60311	0.00308	0.11813
1206	2.66232	-0.05430	2.08201
1207	2.68940	-0.08779	3.37429
1208	2.60311	0.00308	0.11813
1209	2.60336	0.00740	0.28352
1210	2.60295	0.00232	0.08903
1211	2.60312	0.00490	0.18770
1212	2.60309	0.47073	15.31418
1213	2.60302	-0.00324	0.12462
1214	2.60329	-0.00991	0.38202
1215	2.60310	-0.01887	0.73022
1216	2.60299	-0.00687	0.26456
1217	2.60321	0.00390	0.14950
1218	2.60299	0.00229	0.08780
1219	2.60332	-0.01177	0.45416
1220	2.60313	-0.01158	0.44690
1221	2.72508	-0.11980	4.59850
1222	2.62649	-0.01572	0.60229
1223	2.60303	0.00041	0.01580
1224	2.60291	0.01609	0.61427
1225	2.60314	-0.00885	0.34113
1226	2.60319	0.00117	0.04494
1227	2.60327	0.01024	0.39195
1228	2.60315	-0.00337	0.12957
1229	2.60300	0.00502	0.19245
1230	2.60320	0.00848	0.32478
1231	2.60325	-0.00255	0.09821
1232	2.60306	-0.00144	0.05542
1233	2.60321	-0.00342	0.13168
1234	2.60312	0.00033	0.01263
1235	2.60289	-0.00677	0.26067
1236	2.74845	-0.16422	6.35474
1237	2.60291	-0.00404	0.15547
1238	2.60317	-0.00522	0.20099
1239	2.60312	0.00947	0.36251
1240	2.60337	-0.00358	0.13786
1241	2.60323	0.48248	15.63592
1242	2.60318	-0.00889	0.34255
1243	2.60330	0.00838	0.32092
1244	2.60314	0.00030	0.01157
1245	2.60329	-0.00717	0.27622
1246	2.60341	0.00004	0.00135
1247	2.60296	-0.00410	0.15759
1248	2.60322	0.00389	0.14914
1249	2.60317	-0.01803	0.69740
1250	2.60298	0.00687	0.26315
1251	2.74843	-0.15048	5.79226
1252	2.60300	-0.00962	0.37106
1253	2.60301	0.00318	0.12218
1254	2.60340	0.00371	0.14228
1255	2.60332	-0.01268	0.48964
1256	2.60320	0.09084	3.37184
1257	2.60318	-0.00431	0.16588
1258	2.60306	0.00222	0.08516
1259	2.60338	0.00190	0.07283
1260	2.60344	0.00092	0.03543
1261	2.60336	-0.01547	0.59784
1262	2.60315	0.00121	0.04653
1263	2.60307	0.00037	0.01421
1264	2.60300	-0.00138	0.05313
1265	2.66349	-0.06096	2.34233
1266	2.68801	-0.08549	3.28470
1267	2.60305	-0.00875	0.33742
1268	2.60305	0.01046	0.40020
1269	2.60330	0.00198	0.07583
1270	2.60317	0.11832	4.34778
1271	2.60300	-0.00871	0.33565
1272	2.60314	0.00305	0.11708
1273	2.60301	-0.00689	0.26544
1274	2.60318	-0.00157	0.06018
1275	2.60324	-0.00529	0.20346
1276	2.60323	0.01761	0.67177
1277	2.60310	0.00126	0.04829
1278	2.60331	-0.00078	0.02993
1279	2.60306	0.01503	0.57410
1280	2.71489	-0.11694	4.50106
1281	2.63660	-0.03681	1.41598
1282	2.60306	-0.00328	0.12621
1283	2.60309	-0.01612	0.62314
1284	2.60324	-0.01627	0.62882
1285	2.60337	0.47137	15.33028
1286	2.60337	-0.00084	0.03240
1287	2.60310	0.01132	0.43314
1288	2.60324	-0.00529	0.20364
1289	2.60315	0.00304	0.11672
1290	2.60305	-0.00601	0.23135
1291	2.60300	-0.00871	0.33565
1292	2.60304	0.00040	0.01545
1293	2.60301	-0.01055	0.40702
1294	2.60327	-0.00531	0.20452
1295	2.68394	-0.08507	3.27343
1296	2.60311	0.00217	0.08322
1297	2.60308	0.00220	0.08428
1298	2.60321	0.00573	0.21954
1299	2.60331	-0.00444	0.17100
1300	2.60314	-0.00335	0.12904
1301	2.60314	-0.01434	0.55395
1302	2.60334	-0.00447	0.17188
1303	2.60309	-0.01521	0.58756
1304	2.60321	-0.00251	0.09645
1305	2.60336	-0.00632	0.24354
1306	2.60314	-0.00336	0.12921
1307	2.60321	-0.00709	0.27304
1308	2.60314	0.00488	0.18717
1309	2.62043	-0.03071	1.18592
1310	2.60303	0.00590	0.22623
1311	2.60332	-0.01086	0.41887
1312	2.60332	-0.01452	0.56069
1313	2.60331	-0.00993	0.38291
1314	2.60306	-0.00511	0.19675
1315	2.60312	0.00581	0.22289
1316	2.60322	-0.01167	0.45044
1317	2.60316	0.00486	0.18647
1318	2.60307	-0.02067	0.80054
1319	2.60324	-0.01261	0.48681
1320	2.60323	-0.00711	0.27375
1321	2.60306	-0.01243	0.47990
1322	2.60300	0.00868	0.33251
1323	2.60715	-0.01194	0.46025
1324	2.60336	0.00192	0.07354
1325	2.60337	-0.01182	0.45610
1326	2.60317	0.00027	0.01051
1327	2.60325	-0.01445	0.55803
1328	2.60309	-0.00513	0.19763
1329	2.60311	0.00034	0.01298
1330	2.60306	-0.00602	0.23188
1331	2.60326	-0.00531	0.20434
1332	2.60302	-0.02154	0.83450
1333	2.60295	-0.00775	0.29850
1334	2.60317	-0.00887	0.34202
1335	2.60330	-0.00626	0.24107
1336	2.62052	-0.01158	0.44391
1337	2.60317	0.01034	0.39546
1338	2.60309	-0.00239	0.09204
1339	2.60339	-0.00360	0.13856
1340	2.60327	-0.00440	0.16941
1341	2.60310	-0.00149	0.05718
1342	2.60314	0.00763	0.29213
1343	2.60322	-0.01899	0.73483
1344	2.60343	-0.00182	0.06988
1345	2.60315	0.00762	0.29178
1346	2.60298	0.01327	0.50735
1347	2.60330	0.01296	0.49525
1348	2.60311	-0.00241	0.09274
1349	2.60314	-0.00061	0.02341
1350	2.62042	-0.00508	0.19438
1351	2.60342	-0.00729	0.28100
1352	2.60322	-0.00892	0.34396
1353	2.60320	0.00574	0.21990
1354	2.60325	-0.01171	0.45168
1355	2.60323	-0.00071	0.02711
1356	2.60302	0.00775	0.29670
1357	2.60311	-0.00332	0.12780
1358	2.60329	-0.00534	0.20558
1359	2.60331	-0.01543	0.59607
1360	2.60319	0.00758	0.29020
1361	2.60300	-0.01145	0.44176
1362	2.60310	0.00492	0.18858
1363	2.60305	-0.01699	0.65698
1364	2.60301	-0.00689	0.26544
1365	2.62014	-0.01852	0.71193
1366	2.60340	-0.00454	0.17453
1367	2.60322	-0.00893	0.34414
1368	2.60305	-0.00601	0.23153
1369	2.60332	-0.00171	0.06565
1370	2.60313	0.02502	0.95213
1371	2.60320	0.01397	0.53390
1372	2.60335	-0.00449	0.17259
1373	2.60307	0.00037	0.01421
1374	2.60320	0.00116	0.04459
1375	2.60314	-0.00610	0.23488
1376	2.60307	-0.00604	0.23241
1377	2.60329	-0.00899	0.34661
1378	2.60328	-0.00258	0.09927
1379	2.62023	-0.02044	0.78636
1380	2.60301	-0.00598	0.23011
1381	2.60344	0.00733	0.28071
1382	2.60335	-0.00906	0.34909
1383	2.60311	0.00125	0.04794
1384	2.60313	0.40846	13.56280
1385	2.60302	0.00683	0.26174
1386	2.60314	-0.00519	0.19975
1387	2.60314	0.00305	0.11708
1388	2.60318	-0.00432	0.16606
1389	2.60312	-0.00334	0.12833
1390	2.60321	-0.00983	0.37919
1391	2.60320	-0.00524	0.20187
1392	2.60301	-0.00140	0.05383
1393	2.62024	-0.00490	0.18737
1394	2.60336	0.00191	0.07336
1395	2.60330	-0.00992	0.38255
1396	2.60313	0.00306	0.11743
1397	2.60334	-0.02094	0.81085
1398	2.60344	-0.00823	0.31706
1399	2.60298	-0.00137	0.05260
1400	2.60298	0.00504	0.19315
1401	2.60317	0.00301	0.11567
1402	2.60342	0.01101	0.42103
1403	2.60317	0.00576	0.22095
1404	2.60290	-0.01044	0.40277
1405	2.60330	0.00838	0.32092
1406	2.60346	0.00273	0.10475
1407	2.62049	-0.02895	1.11693
1408	2.60316	-0.00612	0.23559
1409	2.60327	0.00109	0.04195
1410	2.60347	-0.00460	0.17700
1411	2.60329	0.00290	0.11109
1412	2.60307	-0.00146	0.05595
1413	2.60320	0.00116	0.04442
1414	2.60328	-0.00166	0.06388
1415	2.60320	-0.00891	0.34343
1416	2.60306	0.01503	0.57392
1417	2.60339	-0.00544	0.20929
1418	2.60332	-0.00079	0.03046
1419	2.60329	0.00199	0.07636
1420	2.60305	0.00223	0.08551
1421	2.62070	-0.00902	0.34535
1422	2.60326	-0.00164	0.06318
1423	2.60300	-0.00962	0.37088
1424	2.60333	0.00103	0.03966
1425	2.60317	-0.00156	0.05983
1426	2.60335	-0.00357	0.13715
1427	2.60325	-0.00804	0.30999
1428	2.60320	-0.00250	0.09610
1429	2.60354	-0.01016	0.39175
1430	2.60315	0.01310	0.50086
1431	2.60301	0.00776	0.29705
1432	2.60307	-0.01244	0.48008
1433	2.60320	-0.01348	0.52055
1434	2.60313	0.00398	0.15249
1435	2.61210	-0.00133	0.05105
1436	2.60297	-0.01143	0.44088
1437	2.60323	0.00662	0.25383
1438	2.60339	0.00097	0.03737
1439	2.60304	-0.01332	0.51452
1440	2.60301	0.00501	0.19210
1441	2.60330	0.00746	0.28580
1442	2.60298	0.00138	0.05305
1443	2.60318	0.00118	0.04512
1444	2.60306	-0.00694	0.26739
1445	2.60303	0.00224	0.08604
1446	2.60324	-0.00620	0.23877
1447	2.60319	-0.00524	0.20152
1448	2.60323	0.00388	0.14879
1449	2.60307	-0.00329	0.12657
