#Sample[#]	Predicted Power[W]	Error[W]	Absolute Percentage Error[%]
52385	2.85240	-0.03298	1.16986
52386	2.85240	-0.04579	1.63168
52387	2.85240	-0.04671	1.66483
52388	2.85240	-0.04946	1.76441
52389	2.85240	-0.05220	1.86418
52390	2.85240	-0.04854	1.73120
52391	2.85240	-0.05769	2.06431
52392	2.85240	-0.06959	2.50064
52393	2.85240	-0.04122	1.46626
52394	2.85240	-0.03939	1.40025
52395	2.85240	-0.04213	1.49930
52396	2.85240	-0.04213	1.49930
52397	2.85240	-0.04946	1.76441
52398	2.85240	-0.05312	1.89748
52399	2.85240	-0.05586	1.99752
52400	2.85240	-0.05129	1.83090
52401	2.85240	-0.04946	1.76441
52402	2.85240	-0.05312	1.89748
52403	2.85240	-0.05586	1.99752
52404	2.85240	-0.02932	1.03868
52405	2.85240	-0.03573	1.26847
52406	2.85240	-0.04396	1.56545
52407	2.85240	-0.04305	1.53237
52408	2.85240	-0.05495	1.96415
52409	2.85240	-0.05403	1.93081
52410	2.85240	-0.05678	2.03090
52411	2.85240	-0.05220	1.86418
52412	2.85240	-0.05129	1.83090
52413	2.85240	-0.05220	1.86418
52414	2.85240	-0.02749	0.97322
52415	2.85240	-0.03939	1.40025
52416	2.85240	-0.04671	1.66483
52417	2.85240	-0.04671	1.66483
52418	2.85240	-0.06593	2.36599
52419	2.85240	-0.05678	2.03090
52420	2.85240	-0.05769	2.06431
52421	2.85240	-0.05952	2.13120
52422	2.85240	-0.05495	1.96415
52423	2.85240	-0.05403	1.93081
52424	2.85240	-0.02383	0.84254
52425	2.85240	-0.02292	0.80993
52426	2.85240	-0.04763	1.69800
52427	2.85240	-0.04579	1.63168
52428	2.85240	-0.04305	1.53237
52429	2.85240	-0.05403	1.93081
52430	2.85240	-0.05037	1.79765
52431	2.85240	-0.06135	2.19817
52432	2.85240	-0.07050	2.53436
52433	2.85240	-0.05129	1.83090
52434	2.85240	-0.03207	1.13703
52435	2.85240	-0.03847	1.36727
52436	2.85240	-0.03939	1.40025
52437	2.85240	-0.04579	1.63168
52438	2.85240	-0.04122	1.46626
52439	2.85240	-0.04396	1.56545
52440	2.85240	-0.05495	1.96415
52441	2.85240	-0.06318	2.26523
52442	2.85240	-0.06318	2.26523
52443	2.85240	-0.05952	2.13120
52444	2.85240	-0.03847	1.36727
52445	2.85240	-0.04030	1.43324
52446	2.85240	-0.03207	1.13703
52447	2.85240	-0.05586	1.99752
52448	2.85240	-0.05220	1.86418
52449	2.85240	-0.04305	1.53237
52450	2.85240	-0.05495	1.96415
52451	2.85240	-0.06044	2.16468
52452	2.85240	-0.05495	1.96415
52453	2.85240	-0.05495	1.96415
52454	2.85240	-0.05495	1.96415
52455	2.85240	-0.02932	1.03868
52456	2.85240	-0.05495	1.96415
52457	2.85240	-0.05037	1.79765
52458	2.85240	-0.05495	1.96415
52459	2.85240	-0.04213	1.49930
52460	2.85240	-0.04763	1.69800
52461	2.85240	-0.05312	1.89748
52462	2.85240	-0.04488	1.59856
52463	2.85240	-0.06318	2.26523
52464	2.85240	-0.03207	1.13703
52465	2.85240	-0.03847	1.36727
52466	2.85240	-0.04579	1.63168
52467	2.85240	-0.03756	1.33431
52468	2.85240	-0.05037	1.79765
52469	2.85240	-0.06776	2.43327
52470	2.85240	-0.05220	1.86418
52471	2.85240	-0.05952	2.13120
52472	2.85240	-0.06227	2.23169
52473	2.85240	-0.06776	2.43327
52474	2.85240	-0.03939	1.40025
52475	2.85240	-0.02841	1.00594
52476	2.85240	-0.03939	1.40025
52477	2.85240	-0.04122	1.46626
52478	2.85240	-0.05403	1.93081
52479	2.85240	-0.05495	1.96415
52480	2.85240	-0.05220	1.86418
52481	2.85240	-0.05495	1.96415
52482	2.85240	-0.05220	1.86418
52483	2.85240	-0.05495	1.96415
52484	2.85240	-0.04671	1.66483
52485	2.85240	-0.02932	1.03868
52486	2.85240	-0.04305	1.53237
52487	2.85240	-0.05129	1.83090
52488	2.85240	-0.05129	1.83090
52489	2.85240	-0.06501	2.33238
52490	2.85240	-0.04579	1.63168
