#Sample[#]	Predicted Power[W]	Error[W]	Absolute Percentage Error[%]
44543	2.86453	-0.00302	0.10553
44544	2.86829	0.00878	0.30518
44545	2.86059	-0.01830	0.64372
44546	2.87052	-0.00261	0.09084
44547	2.88056	0.00017	0.00586
44548	2.87647	0.02255	0.77799
44549	2.87913	0.01075	0.37203
44550	2.87137	0.01851	0.64048
44551	2.86268	0.02902	1.00369
44552	2.86468	0.03709	1.27834
44553	2.88373	-0.00392	0.13600
44554	2.87847	0.01324	0.45778
44555	2.87102	0.03625	1.24686
44556	2.87923	-0.01589	0.55488
44557	2.88009	0.00155	0.05369
44558	2.86472	0.00411	0.14338
44559	2.86907	0.00434	0.15103
44560	2.87057	0.01474	0.51073
44561	2.87529	0.00269	0.09363
44562	2.87434	0.01737	0.60072
44563	2.87571	0.01416	0.49014
44564	2.88338	-0.00815	0.28339
44565	2.87286	0.02343	0.80892
44566	2.87794	0.00187	0.06488
44567	2.86386	0.04249	1.46201
44568	2.87976	-0.01551	0.54134
44569	2.88277	-0.01211	0.42182
44570	2.87091	-0.04326	1.52975
44571	2.86656	-0.00047	0.01646
44572	2.87009	0.01338	0.46413
44573	2.87225	0.02861	0.98641
44574	2.87220	0.01768	0.61174
44575	2.86321	0.01660	0.57657
44576	2.87816	0.00440	0.15258
44577	2.87338	-0.00730	0.25464
44578	2.86848	0.03055	1.05366
44579	2.86310	0.03044	1.05204
44580	2.86775	-0.01814	0.63646
44581	2.86800	0.00358	0.12462
44582	2.87006	0.01799	0.62294
44583	2.85655	0.02967	1.02803
44584	2.86641	0.00791	0.27524
44585	2.88768	0.01135	0.39139
44586	2.87110	0.01237	0.42913
44587	2.86415	0.03305	1.14063
44588	2.86368	0.03078	1.06335
44589	2.86851	0.01222	0.42421
44590	2.87627	-0.00012	0.00424
44591	2.86770	0.02126	0.73604
44592	2.85479	0.02227	0.77414
44593	2.86704	0.01552	0.53837
44594	2.87113	0.00685	0.23805
44595	2.87342	-0.02838	0.99762
44596	2.87060	0.00555	0.19307
44597	2.86622	0.02732	0.94422
44598	2.87250	0.03019	1.04015
44599	2.87443	0.01636	0.56608
44600	2.86946	0.02408	0.83213
44601	2.86503	0.00654	0.22782
44602	2.88109	-0.02416	0.84571
44603	2.87809	0.02735	0.94117
44604	2.87935	-0.00411	0.14298
44605	2.87310	-0.02349	0.82434
44606	2.88346	-0.01189	0.41394
44607	2.88569	-0.02418	0.84509
44608	2.87012	0.02891	0.99732
44609	2.86935	0.00864	0.30006
44610	2.87475	0.03252	1.11857
44611	2.87221	0.01675	0.57978
44612	2.87204	-0.01602	0.56093
44613	2.87039	0.01675	0.58000
44614	2.88421	-0.00623	0.21642
44615	2.87372	0.01158	0.40150
44616	2.87436	0.00912	0.31617
44617	2.85389	0.01860	0.64738
44618	2.88483	-0.00319	0.11061
44619	2.87321	0.02765	0.95304
44620	2.87313	-0.05189	1.83915
44621	2.85603	0.04483	1.54530
44622	2.86474	0.03063	1.05802
44623	2.86714	0.00627	0.21809
44624	2.87788	0.02481	0.85460
44625	2.87926	-0.02142	0.74936
44626	2.88042	-0.01800	0.62886
44627	2.86911	0.02168	0.75001
44628	2.86600	-0.01455	0.51041
44629	2.87010	0.00788	0.27375
44630	2.86656	-0.00322	0.11236
44631	2.88219	0.00129	0.04458
44632	2.88250	-0.01642	0.57285
44633	2.86736	0.02800	0.96723
44634	2.86308	0.03503	1.20873
44635	2.87131	0.00301	0.10461
44636	2.87186	0.02351	0.81211
44637	2.87978	-0.01003	0.34961
44638	2.87019	0.00231	0.08025
44639	2.87360	0.01353	0.46861
44640	2.87203	0.03981	1.36722
44641	2.86425	0.02380	0.82404
44642	2.87540	-0.00108	0.03760
44643	2.87808	0.01271	0.43976
44644	2.86965	0.02022	0.69985
44645	2.87191	-0.04701	1.66399
44646	2.86592	0.03128	1.07951
44647	2.86786	-0.01001	0.35029
44648	2.86490	0.02315	0.80165
44649	2.86589	0.05968	2.03998
44650	2.86768	0.00207	0.07211
44651	2.86257	0.01541	0.53534
44652	2.88570	0.00327	0.11307
44653	2.86671	-0.01069	0.37428
44654	2.86362	0.00979	0.34071
44655	2.86244	0.02012	0.69800
44656	2.87218	0.01129	0.39158
44657	2.87875	0.00106	0.03685
44658	2.86625	0.03827	1.31763
44659	2.87170	0.01817	0.62889
44660	2.87454	0.00619	0.21480
44661	2.87840	0.02795	0.96179
44662	2.88180	0.00442	0.15301
44663	2.87205	-0.00505	0.17607
44664	2.87625	0.01454	0.50292
44665	2.87208	-0.00599	0.20902
44666	2.87206	0.04070	1.39727
44667	2.86474	0.03063	1.05786
44668	2.87683	0.03135	1.07791
44669	2.86246	0.00088	0.03056
44670	2.87653	-0.04156	1.46596
44671	2.87932	0.02612	0.89886
44672	2.87156	0.00093	0.03250
44673	2.87535	0.00995	0.34490
44674	2.86914	0.00609	0.21188
44675	2.85946	0.01212	0.42193
44676	2.87290	0.01057	0.36660
44677	2.87502	0.03316	1.14038
44678	2.87389	0.00500	0.17383
44679	2.87156	0.01741	0.60249
44680	2.86234	0.02845	0.98425
44681	2.87070	-0.00736	0.25720
44682	2.86231	0.02848	0.98536
44683	2.87653	0.01151	0.39865
44684	2.86034	0.00209	0.07297
44685	2.88224	0.00581	0.20120
44686	2.87827	0.02534	0.87257
44687	2.87669	0.01319	0.45633
44688	2.86874	0.02479	0.85686
44689	2.86829	0.04447	1.52658
44690	2.86698	-0.01554	0.54500
44691	2.87650	0.01430	0.49451
44692	2.87462	0.02990	1.02937
44693	2.86015	0.01417	0.49294
44694	2.87614	0.01191	0.41231
44695	2.87165	-0.03210	1.13056
44696	2.87364	0.00526	0.18259
44697	2.86516	0.01923	0.66669
44698	2.87642	0.02170	0.74872
44699	2.87356	0.01998	0.69039
44700	2.87375	0.00148	0.05152
44701	2.86684	0.01298	0.45056
44702	2.87661	0.01693	0.58511
44703	2.86531	0.01907	0.66128
44704	2.86503	0.02851	0.98513
44705	2.87077	0.03192	1.09973
44706	2.87108	-0.00774	0.27017
44707	2.87373	0.01981	0.68452
44708	2.87378	0.01336	0.46257
44709	2.86066	0.01274	0.44353
44710	2.86917	0.02071	0.71652
44711	2.87508	-0.01906	0.66727
44712	2.88031	0.01963	0.67705
44713	2.87501	0.00389	0.13510
44714	2.88604	-0.02179	0.76061
44715	2.88634	0.00537	0.18570
44716	2.88093	0.00346	0.11987
44717	2.87498	-0.01164	0.40652
44718	2.87167	-0.00467	0.16279
44719	2.87751	0.00047	0.01632
44720	2.87457	-0.01855	0.64944
44721	2.87600	0.01571	0.54329
44722	2.86729	0.01985	0.68742
44723	2.87528	0.02924	1.00663
44724	2.86970	0.01377	0.47750
44725	2.86773	0.02398	0.82933
44726	2.86385	0.02877	0.99472
44727	2.86934	0.00315	0.10980
44728	2.88000	0.01446	0.49941
44729	2.86405	0.01210	0.42068
44730	2.85208	-0.00522	0.18320
44731	2.87895	0.00177	0.06160
44732	2.86817	0.03635	1.25161
44733	2.86326	0.02662	0.92099
44734	2.85643	0.02430	0.84353
44735	2.87598	0.01756	0.60683
44736	2.86849	0.02322	0.80284
44737	2.87292	-0.00318	0.11077
44738	2.86659	0.04342	1.49200
44739	2.86786	-0.01825	0.64049
44740	2.88239	-0.01630	0.56885
44741	2.87014	0.01699	0.58842
44742	2.87208	-0.02064	0.72391
44743	2.86742	0.02245	0.77700
44744	2.87259	0.01454	0.50373
44745	2.87376	-0.00585	0.20394
44746	2.86715	0.02090	0.72365
44747	2.86319	0.03126	1.08015
44748	2.86608	-0.01007	0.35243
44749	2.86589	0.01484	0.51515
44750	2.86945	0.03599	1.23866
44751	2.85374	0.01234	0.43061
44752	2.86642	0.02254	0.78019
44753	2.87320	0.02674	0.92226
44754	2.87857	-0.00883	0.30756
44755	2.85778	-0.00909	0.31901
44756	2.87685	0.00662	0.22962
44757	2.86620	0.00172	0.05985
44758	2.86248	0.03015	1.04214
44759	2.86689	0.02940	1.01499
44760	2.85412	0.01837	0.63956
44761	2.86623	0.01176	0.40845
44762	2.87796	-0.00272	0.09463
44763	2.87183	-0.00483	0.16839
44764	2.87005	0.01342	0.46540
44765	2.87974	0.00922	0.31920
44766	2.88271	0.00716	0.24789
44767	2.87359	-0.00293	0.10203
44768	2.87589	0.01582	0.54710
44769	2.86690	0.04220	1.45061
44770	2.87259	0.02186	0.75539
44771	2.87152	0.01835	0.63508
44772	2.86421	0.00553	0.19281
44773	2.87620	-0.01286	0.44914
44774	2.87176	0.03642	1.25223
44775	2.87416	-0.00076	0.02635
44776	2.87063	-0.01827	0.64061
44777	2.87198	0.00691	0.24012
44778	2.87662	-0.02243	0.78583
44779	2.86964	-0.00081	0.02837
44780	2.86829	0.01061	0.36856
44781	2.86855	0.02499	0.86352
44782	2.86713	0.02640	0.91251
44783	2.87218	0.03509	1.20694
44784	2.87269	0.03732	1.28249
44785	2.86345	0.01179	0.40989
44786	2.87897	0.00268	0.09286
44787	2.87901	0.00263	0.09142
44788	2.86015	0.01234	0.42954
44789	2.86977	0.01278	0.44351
44790	2.88268	0.02642	0.90812
44791	2.87627	0.01910	0.65968
44792	2.87315	0.00483	0.16791
44793	2.87252	0.02010	0.69497
44794	2.87152	0.00738	0.25621
44795	2.87760	0.01593	0.55071
44796	2.87285	0.02801	0.96569
44797	2.87787	-0.01636	0.57174
44798	2.88061	0.00012	0.00411
44799	2.87786	-0.01635	0.57126
44800	2.87331	-0.00540	0.18826
44801	2.86954	-0.00346	0.12066
44802	2.87428	0.01102	0.38194
44803	2.88087	-0.02669	0.93499
44804	2.87454	0.00984	0.34127
44805	2.85896	0.02177	0.75562
44806	2.86394	0.03052	1.05431
44807	2.86033	0.01582	0.55020
44808	2.87897	0.00451	0.15627
44809	2.87019	-0.01783	0.62517
44810	2.87203	0.02425	0.83727
44811	2.88181	0.03186	1.09333
44812	2.87419	0.02392	0.82533
44813	2.87071	0.00269	0.09372
44814	2.86763	0.03049	1.05202
44815	2.87445	-0.00928	0.32397
44816	2.87043	-0.00984	0.34395
44817	2.88635	0.00261	0.09037
44818	2.86010	0.03527	1.21805
44819	2.86238	0.00919	0.32016
44820	2.86519	0.03292	1.13591
44821	2.86816	0.00982	0.34118
44822	2.87176	0.01445	0.50079
44823	2.87664	0.01141	0.39515
44824	2.87976	-0.01459	0.50938
44825	2.86963	0.00835	0.29001
44826	2.87047	0.01300	0.45093
44827	2.88774	-0.00976	0.33900
44828	2.87191	0.01248	0.43257
44829	2.87811	0.03098	1.06503
44830	2.86605	0.02749	0.95009
44831	2.86071	0.00903	0.31478
44832	2.87046	0.01851	0.64060
44833	2.87456	0.01257	0.43540
44834	2.87425	0.00648	0.22499
44835	2.86785	0.02112	0.73096
44836	2.87372	-0.00764	0.26648
44837	2.88287	0.02256	0.77649
44838	2.86559	0.03618	1.24687
44839	2.86158	0.02921	1.01044
44840	2.87193	-0.01042	0.36413
44841	2.88226	-0.03814	1.34111
44842	2.87060	0.03575	1.23013
44843	2.87723	0.00716	0.24807
44844	2.88359	-0.00836	0.29073
44845	2.86957	0.02763	0.95378
44846	2.86975	0.01372	0.47591
44847	2.85971	0.01461	0.50842
44848	2.87198	0.03163	1.08919
44849	2.87440	0.00908	0.31474
44850	2.87881	0.00100	0.03462
44851	2.86631	0.01533	0.53194
44852	2.87412	-0.00895	0.31228
44853	2.86314	0.00935	0.32541
44854	2.86733	0.04085	1.40461
44855	2.87259	0.05023	1.71865
44856	2.87256	0.00359	0.12480
44857	2.87774	0.01123	0.38859
44858	2.87537	0.00627	0.21751
44859	2.86711	0.01545	0.53582
44860	2.85578	0.05057	1.73999
44861	2.86169	0.00074	0.02569
44862	2.87020	0.04530	1.55369
44863	2.86647	0.03164	1.09175
44864	2.87364	-0.00938	0.32751
44865	2.88007	0.00157	0.05465
44866	2.86227	-0.02639	0.93043
44867	2.87469	0.00329	0.11435
44868	2.85910	0.02620	0.90808
44869	2.88232	0.01121	0.38756
44870	2.87531	0.00358	0.12443
44871	2.88012	-0.00214	0.07423
44872	2.87050	0.00748	0.25989
44873	2.88607	-0.00626	0.21740
44874	2.87506	0.01116	0.38667
44875	2.87147	0.02115	0.73113
44876	2.86737	0.04904	1.68163
44877	2.85923	-0.00595	0.20862
44878	2.86669	0.02776	0.95922
44879	2.86696	0.01194	0.41477
44880	2.86188	0.02159	0.74892
44881	2.87439	0.01183	0.40987
44882	2.88061	-0.00538	0.18701
44883	2.87422	0.01474	0.51023
44884	2.87464	0.01616	0.55894
44885	2.86802	-0.00193	0.06736
44886	2.86665	0.01041	0.36194
44887	2.87168	0.00264	0.09185
44888	2.86763	0.04329	1.48720
44889	2.86528	-0.00926	0.32416
44890	2.87346	0.01276	0.44214
44891	2.87490	-0.04359	1.53962
44892	2.87446	-0.00380	0.13224
44893	2.86865	0.01848	0.64007
44894	2.87717	0.02735	0.94171
44895	2.87669	0.00861	0.29847
44896	2.86756	0.02781	0.96041
44897	2.85900	0.04186	1.44314
44898	2.85426	0.01457	0.50798
44899	2.87425	0.02295	0.79227
44900	2.86640	0.01616	0.56065
44901	2.86986	-0.01293	0.45245
44902	2.85986	0.01538	0.53482
44903	2.87392	0.03610	1.24039
44904	2.87674	0.01405	0.48610
44905	2.87286	0.01610	0.55724
44906	2.86665	0.02414	0.83507
44907	2.90280	-0.03855	1.34587
44908	2.87839	0.02613	0.89954
44909	2.86325	0.02663	0.92146
44910	2.86552	-0.00218	0.07631
44911	2.87014	0.00784	0.27232
44912	2.86814	0.01624	0.56315
44913	2.87830	-0.00123	0.04291
44914	2.87582	-0.00699	0.24361
44915	2.88287	0.00701	0.24249
44916	2.88174	-0.06599	2.34355
44917	2.87291	-0.00042	0.01445
44918	2.87730	0.01441	0.49823
44919	2.87048	0.02672	0.92211
44920	2.86995	0.01993	0.68969
44921	2.87227	0.03133	1.07908
44922	2.87175	-0.01757	0.61545
44923	2.87256	-0.01105	0.38609
44924	2.88071	0.01283	0.44337
44925	2.86983	-0.00649	0.22675
44926	2.88222	-0.02620	0.91753
44927	2.86706	0.02465	0.85249
44928	2.87002	-0.00119	0.04132
44929	2.87727	0.01260	0.43617
44930	2.86924	0.01515	0.52514
44931	2.85697	0.04755	1.63716
44932	2.86948	0.02406	0.83150
44933	2.86837	-0.00137	0.04774
44934	2.87366	-0.00666	0.23240
44935	2.86867	0.01389	0.48171
44936	2.88025	0.00689	0.23853
44937	2.88154	-0.00264	0.09166
44938	2.87325	0.01023	0.35467
44939	2.85618	0.02089	0.72598
44940	2.87041	0.02679	0.92465
44941	2.86568	-0.02156	0.75800
44942	2.86381	0.01508	0.52393
44943	2.85992	0.03271	1.13064
44944	2.86497	0.01392	0.48361
44945	2.87013	0.02067	0.71494
44946	2.86635	-0.01674	0.58736
44947	2.87016	-0.01048	0.36660
44948	2.86852	0.01587	0.55027
44949	2.86803	0.00263	0.09150
44950	2.86839	0.00684	0.23805
44951	2.88256	0.00732	0.25313
44952	2.86679	0.01759	0.60991
44953	2.87405	-0.00613	0.21385
44954	2.87264	0.03005	1.03525
44955	2.87773	0.01215	0.42029
44956	2.86450	0.01165	0.40505
44957	2.86712	0.02368	0.81904
44958	2.88076	0.00729	0.25250
44959	2.87425	0.00373	0.12965
44960	2.87361	0.02450	0.84544
44961	2.87734	0.03816	1.30900
44962	2.87964	0.01938	0.66864
44963	2.87938	0.00043	0.01486
44964	2.85840	0.01958	0.68024
44965	2.88266	-0.02756	0.96531
44966	2.87107	-0.04159	1.46992
44967	2.88128	0.02416	0.83144
44968	2.87395	-0.01061	0.37063
44969	2.87138	0.02948	1.01630
44970	2.88144	0.00752	0.26044
44971	2.87631	-0.01846	0.64598
44972	2.87173	-0.00107	0.03731
44973	2.86729	0.01710	0.59273
44974	2.87234	-0.01175	0.41067
44975	2.86924	0.00417	0.14513
44976	2.86172	0.02175	0.75433
44977	2.86423	0.03754	1.29383
44978	2.86327	0.01654	0.57434
44979	2.86673	0.04694	1.61104
44980	2.88029	-0.00048	0.01652
44981	2.86238	0.02109	0.73158
44982	2.87244	0.02384	0.82317
44983	2.87343	0.01004	0.34831
44984	2.85877	0.02471	0.85679
44985	2.87452	0.01353	0.46838
44986	2.87896	-0.02660	0.93269
44987	2.87360	0.03641	1.25111
44988	2.87388	0.02149	0.74207
44989	2.86774	0.04594	1.57656
44990	2.87484	-0.00601	0.20939
44991	2.87130	-0.03725	1.31435
44992	2.86190	0.02066	0.71678
44993	2.88031	-0.00507	0.17632
44994	2.86980	0.02374	0.82056
44995	2.87294	0.00687	0.23869
44996	2.86543	0.00523	0.18227
44997	2.86845	0.02235	0.77302
44998	2.86853	0.02775	0.95813
44999	2.87575	0.00315	0.10929
45000	2.88051	0.01577	0.54455
45001	2.86620	0.01727	0.59889
45002	2.86262	0.01537	0.53390
45003	2.86311	0.02128	0.73763
45004	2.87760	0.00678	0.23519
45005	2.86449	0.00617	0.21503
45006	2.86702	0.02468	0.85361
45007	2.86511	0.02752	0.95127
45008	2.87153	0.01835	0.63492
45009	2.86882	0.01557	0.53977
45010	2.86971	0.03573	1.22966
45011	2.87712	-0.04306	1.51944
45012	2.87537	0.00444	0.15409
45013	2.87203	0.02975	1.02506
45014	2.87471	-0.01411	0.49342
45015	2.86099	0.01699	0.59049
45016	2.87459	-0.04145	1.46301
45017	2.87547	-0.00206	0.07169
45018	2.86849	0.01956	0.67711
45019	2.86947	0.02589	0.89434
45020	2.88325	0.00663	0.22932
45021	2.86800	0.02463	0.85135
45022	2.86689	0.02390	0.82682
45023	2.85806	0.03548	1.22628
45024	2.87531	0.00907	0.31455
45025	2.87220	0.02683	0.92532
45026	2.87046	0.03223	1.11048
45027	2.86928	0.00321	0.11172
45028	2.87271	0.02632	0.90791
45029	2.87889	0.01465	0.50631
45030	2.87703	0.00552	0.19158
45031	2.86606	0.02657	0.91844
45032	2.87958	-0.00343	0.11909
45033	2.87047	0.03680	1.26580
45034	2.87583	0.02320	0.80015
45035	2.87090	-0.00298	0.10396
45036	2.86267	0.02172	0.75290
45037	2.86579	0.01860	0.64490
45038	2.87568	-0.01875	0.65622
45039	2.86520	-0.00461	0.16113
45040	2.86668	0.02869	0.99084
45041	2.86229	-0.00536	0.18749
45042	2.86463	0.00421	0.14658
45043	2.87158	0.00457	0.15877
45044	2.86669	0.04881	1.67406
45045	2.86900	0.01722	0.59664
45046	2.86062	0.02377	0.82415
45047	2.85805	0.03732	1.28888
45048	2.85408	0.02756	0.95637
45049	2.86206	0.01684	0.58496
45050	2.88206	-0.01048	0.36505
45051	2.87260	0.00538	0.18688
45052	2.86320	0.01661	0.57689
45053	2.86395	0.04331	1.48987
45054	2.86170	0.02726	0.94359
45055	2.87749	0.01422	0.49173
45056	2.86875	0.02845	0.98197
45057	2.86960	0.01570	0.54428
45058	2.88051	-0.00985	0.34319
45059	2.86922	0.04354	1.49476
45060	2.87765	-0.01798	0.62857
45061	2.86518	0.02104	0.72889
45062	2.85864	0.03856	1.33097
45063	2.86376	0.00324	0.11307
45064	2.87703	0.00186	0.06467
45065	2.86322	0.02483	0.85979
45066	2.86818	0.03176	1.09532
45067	2.87372	0.01707	0.59052
45068	2.86641	0.03079	1.06288
45069	2.86320	0.00929	0.32349
45070	2.86926	0.02702	0.93294
45071	2.87035	0.03600	1.23850
45072	2.87227	-0.01534	0.53691
45073	2.88377	-0.00213	0.07399
45074	2.86751	0.02603	0.89951
45075	2.87597	-0.01720	0.60173
45076	2.88393	-0.01876	0.65493
45077	2.87931	-0.00499	0.17358
45078	2.86540	0.00893	0.31051
45079	2.87862	0.01309	0.45254
45080	2.86600	0.03395	1.17063
45081	2.88782	-0.01441	0.50149
45082	2.87131	0.00667	0.23167
45083	2.86573	0.00676	0.23549
45084	2.86745	0.00687	0.23900
45085	2.88787	0.01116	0.38490
45086	2.87167	0.00997	0.34615
45087	2.87735	0.01710	0.59087
45088	2.87755	-0.00781	0.27207
45089	2.87842	0.01055	0.36509
45090	2.87471	0.02798	0.96397
45091	2.87852	0.00862	0.29843
45092	2.87583	0.01954	0.67489
45093	2.87364	-0.01763	0.61715
45094	2.85844	0.00307	0.10738
45095	2.86153	0.04482	1.54204
45096	2.86460	0.01521	0.52814
45097	2.87013	-0.00130	0.04516
45098	2.87094	0.02260	0.78092
45099	2.86640	-0.01770	0.62129
45100	2.87328	0.00104	0.03630
45101	2.87152	0.02202	0.76094
45102	2.86988	0.02092	0.72351
45103	2.86225	0.03220	1.11248
45104	2.87284	0.03077	1.05964
45105	2.88161	0.03389	1.16251
45106	2.87587	0.00760	0.26366
45107	2.86848	0.02139	0.74033
45108	2.87810	0.00537	0.18634
45109	2.87537	-0.00288	0.10038
45110	2.87074	0.02006	0.69383
45111	2.87276	0.01895	0.65529
45112	2.87555	0.01524	0.52720
45113	2.87056	0.00285	0.09914
45114	2.87540	0.01722	0.59537
45115	2.86550	0.01065	0.37044
45116	2.87550	-0.00118	0.04095
45117	2.87968	0.02301	0.79280
45118	2.88475	-0.03056	1.07081
45119	2.87817	0.00255	0.08867
45120	2.88617	-0.01551	0.54040
45121	2.88159	-0.00270	0.09373
45122	2.88113	-0.00315	0.10930
45123	2.87226	0.01853	0.64099
45124	2.88218	-0.02250	0.78691
45125	2.88077	0.01002	0.34676
45126	2.90287	-0.00292	0.10081
45127	2.86319	0.01662	0.57705
45128	2.87576	0.01503	0.51990
45129	2.87274	0.01531	0.53001
45130	2.87978	-0.01003	0.34961
45131	2.87445	0.02275	0.78530
45132	2.87535	0.03832	1.31534
45133	2.87732	0.01347	0.46610
45134	2.88086	0.00810	0.28045
45135	2.87241	0.02204	0.76157
45136	2.87046	-0.01902	0.66695
45137	2.87237	-0.02642	0.92823
45138	2.87649	0.02254	0.77752
45139	2.87989	0.00083	0.02895
45140	2.86553	0.02435	0.84256
45141	2.86666	0.02688	0.92900
45142	2.87337	0.00461	0.16026
45143	2.87505	-0.00073	0.02531
45144	2.86217	0.03229	1.11549
45145	2.87484	-0.02340	0.82060
45146	2.86988	0.02183	0.75477
45147	2.86970	0.00920	0.31948
45148	2.86362	0.03540	1.22124
45149	2.87242	0.00556	0.19310
45150	2.86495	0.02951	1.01944
45151	2.86822	0.03173	1.09406
45152	2.85932	0.00677	0.23613
45153	2.86881	0.02656	0.91732
45154	2.86147	0.02108	0.73142
45155	2.86440	0.02456	0.85006
45156	2.86858	0.02496	0.86257
45157	2.86653	0.00505	0.17574
45158	2.86390	0.02780	0.96149
45159	2.86871	0.02391	0.82661
45160	2.87573	0.02605	0.89764
45161	2.86053	-0.01366	0.47987
45162	2.87911	-0.03774	1.32811
45163	2.87301	0.02968	1.02244
45164	2.87397	-0.00147	0.05135
45165	2.86894	0.01270	0.44071
45166	2.87359	0.01079	0.37420
45167	2.87351	0.00172	0.05998
45168	2.87186	0.00796	0.27628
45169	2.87178	0.02267	0.78328
45170	2.86821	0.02350	0.81252
45171	2.87442	0.02552	0.88018
45172	2.87291	0.01514	0.52414
45173	2.86266	-0.00389	0.13619
45174	2.87495	0.00669	0.23232
45175	2.87603	0.02299	0.79318
45176	2.88600	0.02676	0.91862
45177	2.87568	-0.00594	0.20685
45178	2.87554	0.02166	0.74761
45179	2.86869	0.01936	0.67044
45180	2.87167	0.02370	0.81860
45181	2.86350	0.03004	1.03824
45182	2.85695	0.00547	0.19125
45183	2.88033	0.01778	0.61353
45184	2.87252	0.01461	0.50611
45185	2.86105	0.01235	0.42996
45186	2.85619	0.02362	0.82030
45187	2.87201	-0.02972	1.04562
45188	2.86952	-0.01167	0.40840
45189	2.88091	0.00531	0.18401
45190	2.87083	0.01539	0.53322
45191	2.86784	0.04492	1.54217
45192	2.87279	0.01251	0.43362
45193	2.86596	0.02758	0.95326
45194	2.86195	0.02885	0.99790
45195	2.88315	0.00765	0.26455
45196	2.86264	0.02906	1.00511
45197	2.86402	0.04599	1.58029
45198	2.86510	-0.01457	0.51113
45199	2.85400	0.04137	1.42894
45200	2.86779	0.01203	0.41758
45201	2.87392	0.00223	0.07742
45202	2.87742	0.00514	0.17837
45203	2.87764	-0.01796	0.62809
45204	2.88394	0.01234	0.42623
45205	2.87981	0.00823	0.28507
45206	2.87558	-0.01224	0.42735
45207	2.87214	0.01225	0.42462
45208	2.86829	0.01702	0.58976
45209	2.88265	0.01088	0.37615
45210	2.88295	-0.01412	0.49212
45211	2.85693	0.02105	0.73141
45212	2.88465	-0.04785	1.68690
45213	2.87412	-0.00529	0.18445
45214	2.88134	0.00396	0.13724
45215	2.89456	0.00447	0.15418
45216	2.87721	0.01267	0.43839
45217	2.87702	0.01286	0.44490
45218	2.88049	0.01304	0.45082
45219	2.86855	0.00211	0.07344
45220	2.87153	0.01652	0.57195
45221	2.87786	-0.02184	0.76461
45222	2.86473	0.00227	0.07931
45223	2.86867	0.00474	0.16492
45224	2.88183	0.02726	0.93714
45225	2.87998	0.00166	0.05767
45226	2.86698	0.02107	0.72953
45227	2.86951	0.02861	0.98712
45228	2.86853	0.00487	0.16955
45229	2.88207	0.02703	0.92909
45230	2.87247	0.03571	1.22777
45231	2.87213	-0.01337	0.46757
45232	2.86760	0.02228	0.77097
45233	2.87793	0.00188	0.06520
45234	2.87666	0.00041	0.01417
45235	2.86970	0.00828	0.28778
45236	2.86976	0.02286	0.79029
45237	2.87721	-0.06146	2.18274
45238	2.88248	-0.00084	0.02909
45239	2.87919	0.01435	0.49585
45240	2.88226	0.00304	0.10544
45241	2.86965	0.02846	0.98205
45242	2.87563	0.01608	0.55598
45243	2.87200	-0.00226	0.07864
45244	2.86503	0.00746	0.25977
45245	2.87533	0.02187	0.75490
45246	2.87898	-0.00923	0.32179
45247	2.87954	-0.02444	0.85588
45248	2.86421	0.02659	0.91966
45249	2.88264	-0.01838	0.64176
45250	2.88033	0.00131	0.04557
45251	2.87152	0.01744	0.60360
45252	2.86563	0.03339	1.15193
45253	2.87035	0.00855	0.29701
45254	2.87394	0.00404	0.14049
45255	2.86665	-0.00971	0.34004
45256	2.86541	0.01257	0.43667
45257	2.86807	0.03554	1.22396
45258	2.87289	0.02065	0.71354
45259	2.87240	0.01839	0.63622
45260	2.86829	0.02799	0.96652
45261	2.85926	0.05075	1.74409
45262	2.87380	-0.04432	1.56623
45263	2.87579	0.00585	0.20318
45264	2.87953	0.00211	0.07311
45265	2.87403	0.01585	0.54840
45266	2.88287	0.01981	0.68264
45267	2.86543	0.00066	0.02292
45268	2.86264	0.00161	0.05625
45269	2.87062	0.00736	0.25590
45270	2.87125	-0.01524	0.53347
45271	2.87620	-0.00554	0.19297
45272	2.87236	0.01111	0.38522
45273	2.86873	0.02115	0.73192
45274	2.87449	-0.00383	0.13352
45275	2.87779	0.02307	0.79521
45276	2.88077	0.01734	0.59834
45277	2.86708	0.01548	0.53694
45278	2.87770	0.01218	0.42156
45279	2.87921	0.00884	0.30604
45280	2.87676	-0.02075	0.72638
45281	2.87349	0.00815	0.28278
45282	2.86623	0.03006	1.03780
45283	2.86683	0.02671	0.92314
45284	2.87435	0.01187	0.41130
45285	2.87123	0.02139	0.73954
45286	2.86772	-0.00987	0.34531
45287	2.88230	-0.05648	1.99878
45288	2.86985	0.02826	0.97508
45289	2.88060	-0.00902	0.31425
45290	2.87052	0.01936	0.66985
45291	2.87358	0.02362	0.81539
45292	2.87899	-0.02481	0.86909
45293	2.86287	0.01603	0.55676
45294	2.85589	0.02667	0.92527
45295	2.87487	-0.01153	0.40284
45296	2.87168	0.01912	0.66130
45297	2.86896	0.02366	0.81788
45298	2.87897	0.03836	1.31493
45299	2.87262	0.01177	0.40807
45300	2.86862	0.04414	1.51539
45301	2.87914	-0.01489	0.51987
45302	2.86765	0.01490	0.51704
45303	2.87132	0.02680	0.92459
45304	2.87600	0.00930	0.32248
45305	2.88200	-0.00219	0.07610
45306	2.87901	0.02734	0.94064
45307	2.86020	0.00314	0.10955
